SubjectID,Device,ActivityID,TrialNo,Fall,Mean Acc X,Std Acc X,Rng Acc X,Mean Acc Y,Std Acc Y,Rng Acc Y,Mean Acc Z,Std Acc Z,Rng Acc Z,Mean Gyr X,Std Gyr X,Rng Gyr X,Mean Gyr Y,Std Gyr Y,Rng Gyr Y,Mean Gyr Z,Std Gyr Z,Rng Gyr Z,Mean Mag X,Std Mag X,Rng Mag X,Mean Mag Y,Std Mag Y,Rng Mag Y,Mean Mag Z,Std Mag Z,Rng Mag Z
1,Waist,13,1,No Fall,0.9215822588235275,0.06719839223564475,0.654164,0.9215822588235275,0.06719839223564475,0.654164,0.9215822588235275,0.06719839223564475,0.654164,2.1058235294117673,13.681481932973623,105.28,2.1058235294117673,13.681481932973623,105.28,2.1058235294117673,13.681481932973623,105.28,0.2489503624999996,0.10344888734322592,0.36049999999999993,0.2489503624999996,0.10344888734322592,0.36049999999999993,0.2489503624999996,0.10344888734322592,0.36049999999999993
1,Waist,13,2,No Fall,0.9096885915966425,0.030402835659978828,0.41748399999999997,0.9096885915966425,0.030402835659978828,0.41748399999999997,0.9096885915966425,0.030402835659978828,0.41748399999999997,0.6897352941176474,5.834667802408395,58.03,0.6897352941176474,5.834667802408395,58.03,0.6897352941176474,5.834667802408395,58.03,0.25554086249999974,0.07478966472865739,0.22442,0.25554086249999974,0.07478966472865739,0.22442,0.25554086249999974,0.07478966472865739,0.22442
1,Waist,13,5,No Fall,0.924140824369748,0.09942621047842813,0.8134959999999999,0.924140824369748,0.09942621047842813,0.8134959999999999,0.924140824369748,0.09942621047842813,0.8134959999999999,0.2114558823529402,14.64430673303678,121.10000000000001,0.2114558823529402,14.64430673303678,121.10000000000001,0.2114558823529402,14.64430673303678,121.10000000000001,0.2703939874999999,0.11559478701195844,0.41985999999999996,0.2703939874999999,0.11559478701195844,0.41985999999999996,0.2703939874999999,0.11559478701195844,0.41985999999999996
1,Waist,13,6,No Fall,0.9097017142857163,0.06792640655584298,0.504592,0.9097017142857163,0.06792640655584298,0.504592,0.9097017142857163,0.06792640655584298,0.504592,0.12772058823529395,8.011971870160405,91.84,0.12772058823529395,8.011971870160405,91.84,0.12772058823529395,8.011971870160405,91.84,0.28054302500000006,0.11951525580268132,0.3201799999999999,0.28054302500000006,0.11951525580268132,0.3201799999999999,0.28054302500000006,0.11951525580268132,0.3201799999999999
1,Waist,13,9,No Fall,0.903871344537817,0.13301193065412173,1.1284999999999998,0.903871344537817,0.13301193065412173,1.1284999999999998,0.903871344537817,0.13301193065412173,1.1284999999999998,0.8832500000000016,16.82026323671819,139.16000000000003,0.8832500000000016,16.82026323671819,139.16000000000003,0.8832500000000016,16.82026323671819,139.16000000000003,0.2645237875,0.11419799878383903,0.39298,0.2645237875,0.11419799878383903,0.39298,0.2645237875,0.11419799878383903,0.39298
1,Waist,13,10,No Fall,0.8909505705882366,0.08777221308314308,0.376004,0.8909505705882366,0.08777221308314308,0.376004,0.8909505705882366,0.08777221308314308,0.376004,0.2729558823529414,5.649623400762392,57.82000000000001,0.2729558823529414,5.649623400762392,57.82000000000001,0.2729558823529414,5.649623400762392,57.82000000000001,0.2718412374999998,0.10009443548833494,0.26599999999999996,0.2718412374999998,0.10009443548833494,0.26599999999999996,0.2718412374999998,0.10009443548833494,0.26599999999999996
1,Waist,13,12,No Fall,0.9112259453781525,0.08326715096300381,0.86376,0.9112259453781525,0.08326715096300381,0.86376,0.9112259453781525,0.08326715096300381,0.86376,0.04079411764705873,11.284035514420246,109.69,0.04079411764705873,11.284035514420246,109.69,0.04079411764705873,11.284035514420246,109.69,0.21017149999999976,0.19323027972830079,0.5340999999999999,0.21017149999999976,0.19323027972830079,0.5340999999999999,0.21017149999999976,0.19323027972830079,0.5340999999999999
1,Waist,14,1,No Fall,0.9169792705882357,0.07041438833490048,0.603412,0.9169792705882357,0.07041438833490048,0.603412,0.9169792705882357,0.07041438833490048,0.603412,0.11641176470587906,16.665269351116713,131.46,0.11641176470587906,16.665269351116713,131.46,0.11641176470587906,16.665269351116713,131.46,0.19723278750000017,0.10368056282964888,0.46984,0.19723278750000017,0.10368056282964888,0.46984,0.19723278750000017,0.10368056282964888,0.46984
1,Waist,14,3,No Fall,0.9626951823529408,0.06063360391353924,0.6041439999999999,0.9626951823529408,0.06063360391353924,0.6041439999999999,0.9626951823529408,0.06063360391353924,0.6041439999999999,-1.0751617647058838,13.337296572565224,93.94000000000001,-1.0751617647058838,13.337296572565224,93.94000000000001,-1.0751617647058838,13.337296572565224,93.94000000000001,0.1113867999999999,0.11097790701379813,0.5619599999999999,0.1113867999999999,0.11097790701379813,0.5619599999999999,0.1113867999999999,0.11097790701379813,0.5619599999999999
1,Waist,14,5,No Fall,0.9201249226890762,0.10007019259518467,0.931836,0.9201249226890762,0.10007019259518467,0.931836,0.9201249226890762,0.10007019259518467,0.931836,1.5259558823529387,17.698646685108162,143.71000000000004,1.5259558823529387,17.698646685108162,143.71000000000004,1.5259558823529387,17.698646685108162,143.71000000000004,0.21816716249999984,0.09735320476747368,0.45611999999999997,0.21816716249999984,0.09735320476747368,0.45611999999999997,0.21816716249999984,0.09735320476747368,0.45611999999999997
1,Waist,14,6,No Fall,0.922061903361342,0.06587259060986486,1.06872,0.922061903361342,0.06587259060986486,1.06872,0.922061903361342,0.06587259060986486,1.06872,1.9161617647058817,13.18930941912593,191.45000000000002,1.9161617647058817,13.18930941912593,191.45000000000002,1.9161617647058817,13.18930941912593,191.45000000000002,0.3180644249999998,0.12271919996559008,0.34454,0.3180644249999998,0.12271919996559008,0.34454,0.3180644249999998,0.12271919996559008,0.34454
1,Waist,14,8,No Fall,0.9599486957983174,0.04605584519399889,0.5360680000000001,0.9599486957983174,0.04605584519399889,0.5360680000000001,0.9599486957983174,0.04605584519399889,0.5360680000000001,1.6581911764705828,11.06498917123465,143.29000000000002,1.6581911764705828,11.06498917123465,143.29000000000002,1.6581911764705828,11.06498917123465,143.29000000000002,0.0870945250000001,0.06689460529938658,0.28784,0.0870945250000001,0.06689460529938658,0.28784,0.0870945250000001,0.06689460529938658,0.28784
1,Waist,14,9,No Fall,0.9040672109243716,0.12249832382258444,2.4880679999999997,0.9040672109243716,0.12249832382258444,2.4880679999999997,0.9040672109243716,0.12249832382258444,2.4880679999999997,1.7986911764705804,33.46653408316776,915.46,1.7986911764705804,33.46653408316776,915.46,1.7986911764705804,33.46653408316776,915.46,0.2085037500000001,0.09949662933722138,0.57246,0.2085037500000001,0.09949662933722138,0.57246,0.2085037500000001,0.09949662933722138,0.57246
1,Waist,14,10,No Fall,0.8088453394957953,0.17263279185475902,0.7137,0.8088453394957953,0.17263279185475902,0.7137,0.8088453394957953,0.17263279185475902,0.7137,3.0836029411764727,10.962583851276634,141.19000000000003,3.0836029411764727,10.962583851276634,141.19000000000003,3.0836029411764727,10.962583851276634,141.19000000000003,0.20272708750000007,0.14327862860490276,0.42238,0.20272708750000007,0.14327862860490276,0.42238,0.20272708750000007,0.14327862860490276,0.42238
1,Waist,14,11,No Fall,0.926845738655463,0.12144871739194854,1.136308,0.926845738655463,0.12144871739194854,1.136308,0.926845738655463,0.12144871739194854,1.136308,1.477455882352936,18.232946987531207,185.85000000000002,1.477455882352936,18.232946987531207,185.85000000000002,1.477455882352936,18.232946987531207,185.85000000000002,0.060270787499999944,0.13973282100018686,0.49013999999999996,0.060270787499999944,0.13973282100018686,0.49013999999999996,0.060270787499999944,0.13973282100018686,0.49013999999999996
1,Waist,15,1,No Fall,0.8989662781512597,0.11038836323542128,2.007144,0.8989662781512597,0.11038836323542128,2.007144,0.8989662781512597,0.11038836323542128,2.007144,1.0592941176470563,8.956442370410768,132.23000000000002,1.0592941176470563,8.956442370410768,132.23000000000002,1.0592941176470563,8.956442370410768,132.23000000000002,0.18876707499999987,0.03687446703877892,0.21853999999999998,0.18876707499999987,0.03687446703877892,0.21853999999999998,0.18876707499999987,0.03687446703877892,0.21853999999999998
1,Waist,15,2,No Fall,0.8729339899159652,0.12984727990014094,2.4670840000000003,0.8729339899159652,0.12984727990014094,2.4670840000000003,0.8729339899159652,0.12984727990014094,2.4670840000000003,1.3471617647058851,9.639410484759097,155.68,1.3471617647058851,9.639410484759097,155.68,1.3471617647058851,9.639410484759097,155.68,0.19100217500000002,0.041784647973547716,0.26627999999999996,0.19100217500000002,0.041784647973547716,0.26627999999999996,0.19100217500000002,0.041784647973547716,0.26627999999999996
1,Waist,15,3,No Fall,0.749773964705882,0.14831925218513184,2.374608,0.749773964705882,0.14831925218513184,2.374608,0.749773964705882,0.14831925218513184,2.374608,0.6945882352941177,10.467725763648113,140.0,0.6945882352941177,10.467725763648113,140.0,0.6945882352941177,10.467725763648113,140.0,0.14062571249999986,0.06857352249673049,0.34845999999999994,0.14062571249999986,0.06857352249673049,0.34845999999999994,0.14062571249999986,0.06857352249673049,0.34845999999999994
1,Waist,16,1,No Fall,0.2122436563025222,0.6782592564527644,1.723616,0.2122436563025222,0.6782592564527644,1.723616,0.2122436563025222,0.6782592564527644,1.723616,-2.6177794117647055,22.372552636164457,185.85000000000002,-2.6177794117647055,22.372552636164457,185.85000000000002,-2.6177794117647055,22.372552636164457,185.85000000000002,0.20545647500000033,0.20986754153201562,0.6285999999999999,0.20545647500000033,0.20986754153201562,0.6285999999999999,0.20545647500000033,0.20986754153201562,0.6285999999999999
1,Waist,16,2,No Fall,0.3201047789915962,0.6321437730014658,1.677744,0.3201047789915962,0.6321437730014658,1.677744,0.3201047789915962,0.6321437730014658,1.677744,-1.3431764705882314,19.32717875903585,181.23000000000002,-1.3431764705882314,19.32717875903585,181.23000000000002,-1.3431764705882314,19.32717875903585,181.23000000000002,0.24436046249999993,0.21282717169611765,0.61208,0.24436046249999993,0.21282717169611765,0.61208,0.24436046249999993,0.21282717169611765,0.61208
1,Waist,16,3,No Fall,0.4085168462184869,0.5261883165964597,1.687504,0.4085168462184869,0.5261883165964597,1.687504,0.4085168462184869,0.5261883165964597,1.687504,-2.031882352941178,19.66427422407009,169.82000000000002,-2.031882352941178,19.66427422407009,169.82000000000002,-2.031882352941178,19.66427422407009,169.82000000000002,0.18248877499999996,0.16511204136548233,0.55048,0.18248877499999996,0.16511204136548233,0.55048,0.18248877499999996,0.16511204136548233,0.55048
1,Waist,18,1,No Fall,0.5579942705882347,0.38551258754700674,1.2456200000000002,0.5579942705882347,0.38551258754700674,1.2456200000000002,0.5579942705882347,0.38551258754700674,1.2456200000000002,1.2841176470588254,17.48853127328546,148.82,1.2841176470588254,17.48853127328546,148.82,1.2841176470588254,17.48853127328546,148.82,0.24072387499999925,0.18737412524076114,0.7389199999999999,0.24072387499999925,0.18737412524076114,0.7389199999999999,0.24072387499999925,0.18737412524076114,0.7389199999999999
1,Waist,18,2,No Fall,0.5170765470588232,0.38158883357639894,1.539396,0.5170765470588232,0.38158883357639894,1.539396,0.5170765470588232,0.38158883357639894,1.539396,3.728779411764706,18.847443908400585,178.22000000000003,3.728779411764706,18.847443908400585,178.22000000000003,3.728779411764706,18.847443908400585,178.22000000000003,0.24120013749999988,0.14751344763614613,0.65338,0.24120013749999988,0.14751344763614613,0.65338,0.24120013749999988,0.14751344763614613,0.65338
1,Waist,18,3,No Fall,0.4606298126050432,0.46907025790269374,1.849764,0.4606298126050432,0.46907025790269374,1.849764,0.4606298126050432,0.46907025790269374,1.849764,5.2350441176470754,26.760554583413214,292.53000000000003,5.2350441176470754,26.760554583413214,292.53000000000003,5.2350441176470754,26.760554583413214,292.53000000000003,0.24208134999999967,0.1632495974270383,0.7694399999999999,0.24208134999999967,0.1632495974270383,0.7694399999999999,0.24208134999999967,0.1632495974270383,0.7694399999999999
1,Waist,18,4,No Fall,0.5263439336134434,0.529693140863654,1.532564,0.5263439336134434,0.529693140863654,1.532564,0.5263439336134434,0.529693140863654,1.532564,4.904397058823532,16.918287622475702,246.40000000000003,4.904397058823532,16.918287622475702,246.40000000000003,4.904397058823532,16.918287622475702,246.40000000000003,0.25696300000000016,0.15933332114789242,0.6229999999999999,0.25696300000000016,0.15933332114789242,0.6229999999999999,0.25696300000000016,0.15933332114789242,0.6229999999999999
1,Waist,19,2,No Fall,0.8858926453781512,0.12025972128153904,1.323456,0.8858926453781512,0.12025972128153904,1.323456,0.8858926453781512,0.12025972128153904,1.323456,1.9554117647058809,19.665360854131485,121.73000000000002,1.9554117647058809,19.665360854131485,121.73000000000002,1.9554117647058809,19.665360854131485,121.73000000000002,0.5211753750000002,0.04575589394005194,0.18647999999999992,0.5211753750000002,0.04575589394005194,0.18647999999999992,0.5211753750000002,0.04575589394005194,0.18647999999999992
1,Waist,19,3,No Fall,0.9529510731092433,0.14067852918427004,1.429108,0.9529510731092433,0.14067852918427004,1.429108,0.9529510731092433,0.14067852918427004,1.429108,0.33139705882352805,19.66784430599323,140.35000000000002,0.33139705882352805,19.66784430599323,140.35000000000002,0.33139705882352805,19.66784430599323,140.35000000000002,0.5390785750000002,0.05922741902148734,0.39017999999999997,0.5390785750000002,0.05922741902148734,0.39017999999999997,0.5390785750000002,0.05922741902148734,0.39017999999999997
1,Waist,19,4,No Fall,0.9621140932773077,0.2291620218304988,2.218692,0.9621140932773077,0.2291620218304988,2.218692,0.9621140932773077,0.2291620218304988,2.218692,0.5612794117647064,29.297070740309135,226.66000000000003,0.5612794117647064,29.297070740309135,226.66000000000003,0.5612794117647064,29.297070740309135,226.66000000000003,0.4820823,0.0395969469352009,0.2632,0.4820823,0.0395969469352009,0.2632,0.4820823,0.0395969469352009,0.2632
1,Waist,19,5,No Fall,0.9815674546218497,0.1525176587471446,1.8019399999999999,0.9815674546218497,0.1525176587471446,1.8019399999999999,0.9815674546218497,0.1525176587471446,1.8019399999999999,1.0204852941176474,20.654842816830502,168.49,1.0204852941176474,20.654842816830502,168.49,1.0204852941176474,20.654842816830502,168.49,0.5718804874999995,0.034079603344448074,0.21069999999999994,0.5718804874999995,0.034079603344448074,0.21069999999999994,0.5718804874999995,0.034079603344448074,0.21069999999999994
1,Waist,19,6,No Fall,0.9799733554621831,0.24061018614371155,3.358416,0.9799733554621831,0.24061018614371155,3.358416,0.9799733554621831,0.24061018614371155,3.358416,1.8267941176470568,27.85780914838895,308.4200000000001,1.8267941176470568,27.85780914838895,308.4200000000001,1.8267941176470568,27.85780914838895,308.4200000000001,0.7788094125,0.16826840165350923,0.6270599999999998,0.7788094125,0.16826840165350923,0.6270599999999998,0.7788094125,0.16826840165350923,0.6270599999999998
1,Waist,20,1,No Fall,0.8856951386554619,0.12321051427546142,1.051884,0.8856951386554619,0.12321051427546142,1.051884,0.8856951386554619,0.12321051427546142,1.051884,0.7322499999999997,21.181392719106384,141.40000000000003,0.7322499999999997,21.181392719106384,141.40000000000003,0.7322499999999997,21.181392719106384,141.40000000000003,0.8771753374999985,0.041154287949696014,0.19375999999999993,0.8771753374999985,0.041154287949696014,0.19375999999999993,0.8771753374999985,0.041154287949696014,0.19375999999999993
1,Waist,20,2,No Fall,0.9440536336134439,0.17874442079924371,1.443504,0.9440536336134439,0.17874442079924371,1.443504,0.9440536336134439,0.17874442079924371,1.443504,-1.5937499999999938,28.69436595506232,176.82000000000002,-1.5937499999999938,28.69436595506232,176.82000000000002,-1.5937499999999938,28.69436595506232,176.82000000000002,0.7715031624999992,0.20061270726251523,0.6066199999999999,0.7715031624999992,0.20061270726251523,0.6066199999999999,0.7715031624999992,0.20061270726251523,0.6066199999999999
1,Waist,20,3,No Fall,0.9576433571428562,0.16830973120764817,1.243912,0.9576433571428562,0.16830973120764817,1.243912,0.9576433571428562,0.16830973120764817,1.243912,0.37666176470588225,25.44946390723534,110.11000000000001,0.37666176470588225,25.44946390723534,110.11000000000001,0.37666176470588225,25.44946390723534,110.11000000000001,0.9033246249999991,0.04559020515267551,0.22063999999999995,0.9033246249999991,0.04559020515267551,0.22063999999999995,0.9033246249999991,0.04559020515267551,0.22063999999999995
1,Waist,20,5,No Fall,0.9754111705882358,0.19874114380813626,1.6753040000000001,0.9754111705882358,0.19874114380813626,1.6753040000000001,0.9754111705882358,0.19874114380813626,1.6753040000000001,1.8627941176470588,29.14947997943887,171.15000000000003,1.8627941176470588,29.14947997943887,171.15000000000003,1.8627941176470588,29.14947997943887,171.15000000000003,0.9013323375,0.07035801056786636,0.34944,0.9013323375,0.07035801056786636,0.34944,0.9013323375,0.07035801056786636,0.34944
1,Waist,20,6,No Fall,0.9816248151260528,0.3542035141948577,3.358416,0.9816248151260528,0.3542035141948577,3.358416,0.9816248151260528,0.3542035141948577,3.358416,2.1239117647058774,41.15788108500264,308.4200000000001,2.1239117647058774,41.15788108500264,308.4200000000001,2.1239117647058774,41.15788108500264,308.4200000000001,0.5203261875000004,0.039394629805352646,0.25003999999999993,0.5203261875000004,0.039394629805352646,0.25003999999999993,0.5203261875000004,0.039394629805352646,0.25003999999999993
1,Waist,21,1,No Fall,0.8898564151260515,0.07946528364895922,0.7949519999999999,0.8898564151260515,0.07946528364895922,0.7949519999999999,0.8898564151260515,0.07946528364895922,0.7949519999999999,-2.292308823529414,16.30214559960341,110.39000000000001,-2.292308823529414,16.30214559960341,110.39000000000001,-2.292308823529414,16.30214559960341,110.39000000000001,0.5745374250000002,0.07815183333760102,0.44394,0.5745374250000002,0.07815183333760102,0.44394,0.5745374250000002,0.07815183333760102,0.44394
1,Waist,21,2,No Fall,0.9679603025210078,0.13347510697027593,1.5884399999999999,0.9679603025210078,0.13347510697027593,1.5884399999999999,0.9679603025210078,0.13347510697027593,1.5884399999999999,0.005632352941178145,17.417480979892932,126.98000000000002,0.005632352941178145,17.417480979892932,126.98000000000002,0.005632352941178145,17.417480979892932,126.98000000000002,0.6030566500000003,0.08867362075422175,0.4881799999999999,0.6030566500000003,0.08867362075422175,0.4881799999999999,0.6030566500000003,0.08867362075422175,0.4881799999999999
1,Waist,21,3,No Fall,0.9573955126050442,0.1130108714724327,1.138748,0.9573955126050442,0.1130108714724327,1.138748,0.9573955126050442,0.1130108714724327,1.138748,0.2335441176470572,17.929450450788224,119.00000000000001,0.2335441176470572,17.929450450788224,119.00000000000001,0.2335441176470572,17.929450450788224,119.00000000000001,0.673065137499999,0.1792854907231649,0.5090399999999999,0.673065137499999,0.1792854907231649,0.5090399999999999,0.673065137499999,0.1792854907231649,0.5090399999999999
1,Waist,21,4,No Fall,0.9602851184873946,0.181717362903077,1.848056,0.9602851184873946,0.181717362903077,1.848056,0.9602851184873946,0.181717362903077,1.848056,1.1710588235294077,24.782034605359733,171.99,1.1710588235294077,24.782034605359733,171.99,1.1710588235294077,24.782034605359733,171.99,0.8668844625000003,0.039939123980770014,0.21476000000000006,0.8668844625000003,0.039939123980770014,0.21476000000000006,0.8668844625000003,0.039939123980770014,0.21476000000000006
1,Waist,21,5,No Fall,0.9812324159663842,0.14682497353771157,1.5203639999999998,0.9812324159663842,0.14682497353771157,1.5203639999999998,0.9812324159663842,0.14682497353771157,1.5203639999999998,1.0436029411764804,18.91214830141098,146.3,1.0436029411764804,18.91214830141098,146.3,1.0436029411764804,18.91214830141098,146.3,0.9024371125,0.04058211773783371,0.22372000000000003,0.9024371125,0.04058211773783371,0.22372000000000003,0.9024371125,0.04058211773783371,0.22372000000000003
1,Waist,22,1,No Fall,0.9713984470588269,0.3073526210675405,2.0259319999999996,0.9713984470588269,0.3073526210675405,2.0259319999999996,0.9713984470588269,0.3073526210675405,2.0259319999999996,-0.7633970588235292,40.61186339439629,218.33000000000004,-0.7633970588235292,40.61186339439629,218.33000000000004,-0.7633970588235292,40.61186339439629,218.33000000000004,0.8046236624999976,0.1470833328681086,0.66402,0.8046236624999976,0.1470833328681086,0.66402,0.8046236624999976,0.1470833328681086,0.66402
1,Waist,22,2,No Fall,0.9747181798319358,0.3673017279721103,2.417796,0.9747181798319358,0.3673017279721103,2.417796,0.9747181798319358,0.3673017279721103,2.417796,0.7509999999999969,47.324751970542245,283.15000000000003,0.7509999999999969,47.324751970542245,283.15000000000003,0.7509999999999969,47.324751970542245,283.15000000000003,0.6680240874999993,0.1811077603184692,0.61488,0.6680240874999993,0.1811077603184692,0.61488,0.6680240874999993,0.1811077603184692,0.61488
1,Waist,22,3,No Fall,0.9841396554621885,0.4025938716328644,2.470256,0.9841396554621885,0.4025938716328644,2.470256,0.9841396554621885,0.4025938716328644,2.470256,2.49758823529412,44.28984497270242,269.36,2.49758823529412,44.28984497270242,269.36,2.49758823529412,44.28984497270242,269.36,0.5448674874999997,0.085559053942333,0.5782,0.5448674874999997,0.085559053942333,0.5782,0.5448674874999997,0.085559053942333,0.5782
1,Waist,23,1,No Fall,0.9625897907563031,0.37127727428856144,6.2281,0.9625897907563031,0.37127727428856144,6.2281,0.9625897907563031,0.37127727428856144,6.2281,1.100838235294116,34.43439731397741,395.71000000000004,1.100838235294116,34.43439731397741,395.71000000000004,1.100838235294116,34.43439731397741,395.71000000000004,0.8338517250000002,0.1168132404898753,0.44057999999999986,0.8338517250000002,0.1168132404898753,0.44057999999999986,0.8338517250000002,0.1168132404898753,0.44057999999999986
1,Waist,23,3,No Fall,0.9793924714285729,0.3900296848975294,5.0081,0.9793924714285729,0.3900296848975294,5.0081,0.9793924714285729,0.3900296848975294,5.0081,2.190735294117651,38.05850537305167,560.4200000000001,2.190735294117651,38.05850537305167,560.4200000000001,2.190735294117651,38.05850537305167,560.4200000000001,0.7617457750000003,0.1994838058443486,0.6384,0.7617457750000003,0.1994838058443486,0.6384,0.7617457750000003,0.1994838058443486,0.6384
1,Waist,24,1,No Fall,0.9741225327731086,0.8822509347599486,3.9718319999999996,0.9741225327731086,0.8822509347599486,3.9718319999999996,0.9741225327731086,0.8822509347599486,3.9718319999999996,-1.9347058823529437,45.668578960869304,354.76,-1.9347058823529437,45.668578960869304,354.76,-1.9347058823529437,45.668578960869304,354.76,0.7693452375000001,0.20316864958188466,0.6342,0.7693452375000001,0.20316864958188466,0.6342,0.7693452375000001,0.20316864958188466,0.6342
1,Waist,25,1,No Fall,0.9675896890756287,0.9432497985594634,4.96052,0.9675896890756287,0.9432497985594634,4.96052,0.9675896890756287,0.9432497985594634,4.96052,-3.2694999999999914,51.002819829032134,466.62,-3.2694999999999914,51.002819829032134,466.62,-3.2694999999999914,51.002819829032134,466.62,0.706823425,0.21106117787331866,0.64456,0.706823425,0.21106117787331866,0.64456,0.706823425,0.21106117787331866,0.64456
