SubjectID,Device,ActivityID,TrialNo,Fall,Mean Acc X,Std Acc X,Rng Acc X,Mean Acc Y,Std Acc Y,Rng Acc Y,Mean Acc Z,Std Acc Z,Rng Acc Z,Mean Gyr X,Std Gyr X,Rng Gyr X,Mean Gyr Y,Std Gyr Y,Rng Gyr Y,Mean Gyr Z,Std Gyr Z,Rng Gyr Z,Mean Mag X,Std Mag X,Rng Mag X,Mean Mag Y,Std Mag Y,Rng Mag Y,Mean Mag Z,Std Mag Z,Rng Mag Z
1,Wrist,1,1,No Fall,-0.37421982689075606,0.297577256404318,1.8663560000000001,-0.37421982689075606,0.297577256404318,1.8663560000000001,-0.37421982689075606,0.297577256404318,1.8663560000000001,1.1879999999999984,22.942086050927117,179.34000000000003,1.1879999999999984,22.942086050927117,179.34000000000003,1.1879999999999984,22.942086050927117,179.34000000000003,0.8162788374999996,0.2766993154127189,0.6578599999999999,0.8162788374999996,0.2766993154127189,0.6578599999999999,0.8162788374999996,0.2766993154127189,0.6578599999999999
1,Wrist,1,2,No Fall,-0.32769184621848735,0.2671683634145242,1.4400879999999998,-0.32769184621848735,0.2671683634145242,1.4400879999999998,-0.32769184621848735,0.2671683634145242,1.4400879999999998,0.8609852941176462,22.005303633380326,196.28000000000003,0.8609852941176462,22.005303633380326,196.28000000000003,0.8609852941176462,22.005303633380326,196.28000000000003,0.8393287000000007,0.2654898542402334,0.6794199999999999,0.8393287000000007,0.2654898542402334,0.6794199999999999,0.8393287000000007,0.2654898542402334,0.6794199999999999
1,Wrist,1,3,No Fall,-0.3381465285714295,0.32784683771197815,1.6045440000000002,-0.3381465285714295,0.32784683771197815,1.6045440000000002,-0.3381465285714295,0.32784683771197815,1.6045440000000002,0.3932499999999996,29.710157601099667,246.05,0.3932499999999996,29.710157601099667,246.05,0.3932499999999996,29.710157601099667,246.05,0.8294373499999995,0.2677009792397222,0.665,0.8294373499999995,0.2677009792397222,0.665,0.8294373499999995,0.2677009792397222,0.665
1,Wrist,1,4,No Fall,-0.3315181865546227,0.2695625715146122,1.307596,-0.3315181865546227,0.2695625715146122,1.307596,-0.3315181865546227,0.2695625715146122,1.307596,0.8639852941176455,23.04950114209749,261.45000000000005,0.8639852941176455,23.04950114209749,261.45000000000005,0.8639852941176455,23.04950114209749,261.45000000000005,0.8501792249999994,0.23868016552236376,0.6325199999999999,0.8501792249999994,0.23868016552236376,0.6325199999999999,0.8501792249999994,0.23868016552236376,0.6325199999999999
1,Wrist,2,1,No Fall,-0.37386131092436986,0.2978271983357259,1.8663560000000001,-0.37386131092436986,0.2978271983357259,1.8663560000000001,-0.37386131092436986,0.2978271983357259,1.8663560000000001,1.2067058823529417,22.942732771952713,179.34000000000003,1.2067058823529417,22.942732771952713,179.34000000000003,1.2067058823529417,22.942732771952713,179.34000000000003,0.8140515250000001,0.2750831182449932,0.6574399999999998,0.8140515250000001,0.2750831182449932,0.6574399999999998,0.8140515250000001,0.2750831182449932,0.6574399999999998
1,Wrist,2,2,No Fall,-0.32812996974789854,0.2669205848009096,1.4400879999999998,-0.32812996974789854,0.2669205848009096,1.4400879999999998,-0.32812996974789854,0.2669205848009096,1.4400879999999998,0.8423823529411788,22.00666310482992,196.28000000000003,0.8423823529411788,22.00666310482992,196.28000000000003,0.8423823529411788,22.00666310482992,196.28000000000003,0.8369871124999994,0.26405976855253266,0.6794199999999999,0.8369871124999994,0.26405976855253266,0.6794199999999999,0.8369871124999994,0.26405976855253266,0.6794199999999999
1,Wrist,2,3,No Fall,-0.35182944369748026,0.3194209322886826,1.6045440000000002,-0.35182944369748026,0.3194209322886826,1.6045440000000002,-0.35182944369748026,0.3194209322886826,1.6045440000000002,0.4123970588235291,29.709606620788616,246.05,0.4123970588235291,29.709606620788616,246.05,0.4123970588235291,29.709606620788616,246.05,0.8247864624999994,0.2646516811635632,0.665,0.8247864624999994,0.2646516811635632,0.665,0.8247864624999994,0.2646516811635632,0.665
1,Wrist,2,4,No Fall,-0.32899622100840403,0.27097577816758517,1.307596,-0.32899622100840403,0.27097577816758517,1.307596,-0.32899622100840403,0.27097577816758517,1.307596,0.8690441176470574,23.049551293348316,261.45000000000005,0.8690441176470574,23.049551293348316,261.45000000000005,0.8690441176470574,23.049551293348316,261.45000000000005,0.8498963374999994,0.23851350281635414,0.6325199999999999,0.8498963374999994,0.23851350281635414,0.6325199999999999,0.8498963374999994,0.23851350281635414,0.6325199999999999
1,Wrist,3,1,No Fall,-0.37397987647058845,0.2977445952421866,1.8663560000000001,-0.37397987647058845,0.2977445952421866,1.8663560000000001,-0.37397987647058845,0.2977445952421866,1.8663560000000001,1.1802794117647017,22.94237581537419,179.34000000000003,1.1802794117647017,22.94237581537419,179.34000000000003,1.1802794117647017,22.94237581537419,179.34000000000003,0.8122114874999989,0.2737276453131249,0.6574399999999998,0.8122114874999989,0.2737276453131249,0.6574399999999998,0.8122114874999989,0.2737276453131249,0.6574399999999998
1,Wrist,3,2,No Fall,-0.3292635957983181,0.266249723152468,1.4400879999999998,-0.3292635957983181,0.266249723152468,1.4400879999999998,-0.3292635957983181,0.266249723152468,1.4400879999999998,0.8384705882352963,22.00666907582703,196.28000000000003,0.8384705882352963,22.00666907582703,196.28000000000003,0.8384705882352963,22.00666907582703,196.28000000000003,0.8341067000000014,0.2622877241704553,0.6794199999999999,0.8341067000000014,0.2622877241704553,0.6794199999999999,0.8341067000000014,0.2622877241704553,0.6794199999999999
